tid,attribute,correct_val
278,sched_arr_time,5:35 a.m.
278,act_arr_time,5:26 a.m.
279,src,weather
279,flight,AA-616-DFW-DTW
279,sched_dep_time,9:05 a.m.
279,act_dep_time,10:10 a.m.
279,sched_arr_time,12:35 p.m.
279,act_arr_time,1:27 p.m.
280,src,weather
280,flight,AA-4344-ORD-DTW
280,sched_dep_time,11:45 a.m.
280,act_dep_time,12:13 p.m.
280,sched_arr_time,2:00 p.m.
280,act_arr_time,2:10 p.m.
281,src,weather
281,flight,UA-2945-PHL-CLT
281,sched_dep_time,12:00 a.m.
281,act_dep_time,3:11 a.m.
281,sched_arr_time,1:45 p.m.
281,act_arr_time,1:15 p.m.
282,src,weather
282,flight,AA-2525-DFW-MIA
282,sched_dep_time,7:25 a.m.
282,act_dep_time,7:39 a.m.
282,sched_arr_time,11:10 a.m.
282,act_arr_time,11:06 a.m.
283,src,weather
283,flight,AA-271-MIA-LAX
283,sched_dep_time,11:35 a.m.
283,act_dep_time,11:52 a.m.
283,sched_arr_time,2:25 p.m.
283,act_arr_time,2:27 p.m.
284,src,weather
284,flight,AA-2050-ORD-MIA
284,sched_dep_time,10:40 a.m.
284,act_dep_time,11:05 a.m.
284,sched_arr_time,2:45 p.m.
284,act_arr_time,2:46 p.m.
285,src,weather
285,flight,AA-1434-DFW-MCO
285,sched_dep_time,7:15 a.m.
285,act_dep_time,7:21 a.m.
285,sched_arr_time,10:35 a.m.
285,act_arr_time,10:36 a.m.
286,src,weather
286,flight,CO-1561-PHX-IAH
286,sched_dep_time,8:05 a.m.
286,act_dep_time,8:00 a.m.
286,sched_arr_time,11:35 a.m.
286,act_arr_time,11:32 a.m.
287,src,weather
287,flight,AA-4307-ORD-DTW
287,sched_dep_time,6:45 p.m.
287,act_dep_time,6:55 p.m.
287,sched_arr_time,9:10 p.m.
287,act_arr_time,8:53 p.m.
288,src,weather
288,flight,AA-3-JFK-LAX
288,sched_dep_time,12:00 p.m.
288,act_dep_time,12:11 p.m.
288,sched_arr_time,3:15 p.m.
288,act_arr_time,3:16 p.m.
289,src,weather
289,flight,CO-1694-LAX-IAH
289,sched_dep_time,7:15 p.m.
289,act_dep_time,7:15 p.m.
289,sched_arr_time,12:21 a.m.
289,act_arr_time,12:21 a.m.
290,src,weather
290,flight,UA-843-LAX-ORD
290,sched_dep_time,1:55 p.m.
290,act_dep_time,2:10 p.m.
290,sched_arr_time,7:53 p.m.
290,act_arr_time,7:58 p.m.
291,src,weather
291,flight,CO-1193-EWR-MCO
291,sched_dep_time,9:15 a.m.
291,act_dep_time,9:14 a.m.
291,sched_arr_time,12:18 p.m.
291,act_arr_time,12:09 p.m.
292,src,weather
292,flight,AA-3842-MSP-ORD
292,sched_dep_time,6:00 a.m.
292,act_dep_time,6:56 a.m.
292,sched_arr_time,7:30 a.m.
292,act_arr_time,7:51 a.m.
293,src,weather
293,flight,AA-643-MIA-ORD
293,sched_dep_time,7:10 a.m.
293,act_dep_time,7:30 a.m.
293,sched_arr_time,9:35 a.m.
293,act_arr_time,9:31 a.m.
294,src,weather
294,flight,UA-2906-PHL-MCO
294,sched_dep_time,3:50 p.m.
294,act_dep_time,4:28 p.m.
294,sched_arr_time,6:23 p.m.
294,act_arr_time,6:38 p.m.
295,src,weather
295,flight,UA-938-DEN-ORD
295,sched_dep_time,4:16 p.m.
295,act_dep_time,4:15 p.m.
295,sched_arr_time,7:35 p.m.
295,act_arr_time,7:36 p.m.
296,src,weather
296,flight,AA-1221-MCO-ORD
296,sched_dep_time,8:00 p.m.
296,act_dep_time,8:23 p.m.
296,sched_arr_time,9:45 p.m.
296,act_arr_time,9:53 p.m.
297,src,weather
297,flight,CO-16-LAX-EWR
297,sched_dep_time,10:25 a.m.
297,act_dep_time,10:20 a.m.
297,sched_arr_time,6:44 p.m.
297,act_arr_time,6:34 p.m.
298,src,weather
298,flight,UA-2515-DFW-CLT
298,sched_dep_time,7:05 a.m.
298,act_dep_time,7:05 a.m.
298,sched_arr_time,10:31 a.m.
298,act_arr_time,10:47 a.m.
299,src,weather
299,flight,AA-400-DFW-JFK
299,sched_dep_time,10:40 a.m.
299,act_dep_time,11:01 a.m.
299,sched_arr_time,2:59 p.m.
299,act_arr_time,3:04 p.m.
300,src,weather
300,flight,UA-664-ORD-PHL
300,sched_dep_time,1:33 p.m.
300,act_dep_time,1:31 p.m.
300,sched_arr_time,4:31 p.m.
300,act_arr_time,4:23 p.m.
301,src,weather
301,flight,AA-1522-SFO-ORD
301,sched_dep_time,11:55 p.m.
301,act_dep_time,11:55 p.m.
301,sched_arr_time,5:50 a.m.
301,act_arr_time,5:50 a.m.
302,src,weather
302,flight,UA-233-LAX-JFK
302,sched_dep_time,4:25 p.m.
302,act_dep_time,4:25 p.m.
302,sched_arr_time,12:29 a.m.
302,act_arr_time,12:29 a.m.
303,src,weather
303,flight,AA-3823-LAX-DEN
303,sched_dep_time,9:00 p.m.
303,act_dep_time,9:00 p.m.
303,sched_arr_time,12:15 a.m.
303,act_arr_time,12:15 a.m.
304,src,weather
304,flight,AA-2312-DFW-DTW
304,sched_dep_time,8:25 p.m.
304,act_dep_time,8:25 p.m.
304,sched_arr_time,11:50 p.m.
304,act_arr_time,11:50 p.m.
305,src,weather
305,flight,AA-1165-JFK-MIA
305,sched_dep_time,6:59 a.m.
305,act_dep_time,7:22 a.m.
305,sched_arr_time,10:34 a.m.
305,act_arr_time,10:04 a.m.
306,src,weather
306,flight,AA-431-MIA-SFO
306,sched_dep_time,8:35 a.m.
306,act_dep_time,8:51 a.m.
306,sched_arr_time,11:50 a.m.
306,act_arr_time,11:44 a.m.
307,src,weather
307,flight,UA-257-JFK-SFO
307,sched_dep_time,2:30 p.m.
307,act_dep_time,2:26 p.m.
307,sched_arr_time,6:15 p.m.
307,act_arr_time,5:42 p.m.
308,src,weather
308,flight,UA-3373-IAD-PHL
308,sched_dep_time,8:29 a.m.
308,act_dep_time,8:26 a.m.
308,sched_arr_time,9:24 a.m.
308,act_arr_time,9:13 a.m.
309,src,weather
309,flight,AA-649-ORD-SNA
309,sched_dep_time,1:30 p.m.
309,act_dep_time,1:30 p.m.
309,sched_arr_time,3:50 p.m.
309,act_arr_time,3:50 p.m.
310,src,weather
310,flight,CO-1250-MIA-IAH
310,sched_dep_time,2:53 p.m.
310,act_dep_time,3:01 p.m.
310,sched_arr_time,4:48 p.m.
310,act_arr_time,4:59 p.m.
311,src,weather
311,flight,UA-6273-YYC-SFO
311,sched_dep_time,7:35 a.m.
311,act_dep_time,7:27 a.m.
311,sched_arr_time,9:43 a.m.
311,act_arr_time,8:45 a.m.
312,src,weather
312,flight,UA-858-PVG-SFO
312,sched_dep_time,1:45 p.m.
312,act_dep_time,1:32 p.m.
312,sched_arr_time,8:27 a.m.
312,act_arr_time,8:02 a.m.
313,src,weather
313,flight,UA-2704-DTW-PHX
313,sched_dep_time,11:15 a.m.
313,act_dep_time,11:15 a.m.
313,sched_arr_time,1:40 p.m.
313,act_arr_time,2:00 p.m.
314,src,weather
314,flight,AA-3063-SLC-LAX
314,sched_dep_time,8:20 p.m.
314,act_dep_time,8:39 p.m.
314,sched_arr_time,9:20 p.m.
314,act_arr_time,9:20 p.m.
315,src,weather
315,flight,UA-2708-EWR-CLT
315,sched_dep_time,2:55 p.m.
315,act_dep_time,2:55 p.m.
315,sched_arr_time,4:53 p.m.
315,act_arr_time,4:44 p.m.
316,src,weather
316,flight,UA-62-IAH-EWR
316,sched_dep_time,2:30 p.m.
316,act_dep_time,2:48 p.m.
316,sched_arr_time,7:03 p.m.
316,act_arr_time,7:10 p.m.
317,src,weather
317,flight,AA-3804-PHL-ORD
317,sched_dep_time,2:35 p.m.
317,act_dep_time,2:44 p.m.
317,sched_arr_time,4:05 p.m.
317,act_arr_time,3:43 p.m.
318,src,weather
318,flight,AA-1917-JFK-MCO
318,sched_dep_time,2:55 p.m.
318,act_dep_time,3:27 p.m.
318,sched_arr_time,5:55 p.m.
318,act_arr_time,5:43 p.m.
319,src,weather
319,flight,AA-2268-PHX-ORD
319,sched_dep_time,7:15 a.m.
319,act_dep_time,7:22 a.m.
319,sched_arr_time,11:35 a.m.
319,act_arr_time,11:06 a.m.
320,src,weather
320,flight,UA-2314-ATL-PHL
320,sched_dep_time,2:55 p.m.
320,act_dep_time,2:55 p.m.
320,sched_arr_time,5:00 p.m.
320,act_arr_time,4:47 p.m.
321,src,weather
321,flight,AA-4277-CVG-JFK
321,sched_dep_time,12:10 p.m.
321,act_dep_time,12:10 p.m.
321,sched_arr_time,2:15 p.m.
321,act_arr_time,1:43 p.m.
322,src,weather
322,flight,AA-2957-DFW-CVG
322,sched_dep_time,7:55 a.m.
322,act_dep_time,8:04 a.m.
322,sched_arr_time,11:05 a.m.
322,act_arr_time,11:01 a.m.
323,src,weather
323,flight,UA-37-EDI-EWR
323,sched_dep_time,9:05 a.m.
323,act_dep_time,8:52 a.m.
323,sched_arr_time,11:53 a.m.
323,act_arr_time,12:09 p.m.
324,src,weather
324,flight,AA-789-ORD-DEN
324,sched_dep_time,1:05 p.m.
324,act_dep_time,1:19 p.m.
324,sched_arr_time,2:35 p.m.
324,act_arr_time,3:13 p.m.
325,src,weather
325,flight,UA-854-SFO-IAH
325,sched_dep_time,7:53 a.m.
325,act_dep_time,7:49 a.m.
325,sched_arr_time,1:39 p.m.
325,act_arr_time,1:30 p.m.
326,src,weather
326,flight,AA-415-BOS-ORD
326,sched_dep_time,8:35 a.m.
326,act_dep_time,8:56 a.m.
326,sched_arr_time,10:40 a.m.
326,act_arr_time,10:16 a.m.
327,src,weather
327,flight,AA-85-JFK-SFO
327,sched_dep_time,3:05 p.m.
327,act_dep_time,3:36 p.m.
327,sched_arr_time,6:30 p.m.
327,act_arr_time,6:43 p.m.
328,src,weather
328,flight,AA-3786-IAH-ORD
328,sched_dep_time,4:00 p.m.
328,act_dep_time,4:12 p.m.
328,sched_arr_time,6:40 p.m.
328,act_arr_time,6:15 p.m.
329,src,weather
329,flight,CO-50-CLE-EWR
329,sched_dep_time,2:55 p.m.
329,act_dep_time,3:31 p.m.
329,sched_arr_time,4:49 p.m.
329,act_arr_time,5:26 p.m.
330,src,weather
330,flight,UA-3099-PHX-PHL
330,sched_dep_time,11:55 a.m.
330,act_dep_time,11:55 a.m.
330,sched_arr_time,6:17 p.m.
330,act_arr_time,5:38 p.m.
331,src,weather
331,flight,AA-4198-ORD-CLE
331,sched_dep_time,10:40 a.m.
331,act_dep_time,10:54 a.m.
331,sched_arr_time,12:55 p.m.
331,act_arr_time,12:50 p.m.
332,src,weather
332,flight,AA-404-MIA-MCO
332,sched_dep_time,6:45 a.m.
332,act_dep_time,6:57 a.m.
332,sched_arr_time,7:45 a.m.
332,act_arr_time,7:40 a.m.
333,src,weather
333,flight,CO-45-EWR-MIA
333,sched_dep_time,4:00 p.m.
333,act_dep_time,3:58 p.m.
333,sched_arr_time,7:05 p.m.
333,act_arr_time,6:36 p.m.
334,src,weather
334,flight,AA-3809-PHX-LAX
334,sched_dep_time,6:00 a.m.
334,act_dep_time,6:10 a.m.
334,sched_arr_time,6:40 a.m.
334,act_arr_time,6:19 a.m.
335,src,weather
335,flight,AA-59-JFK-SFO
335,sched_dep_time,7:10 a.m.
335,act_dep_time,7:39 a.m.
335,sched_arr_time,10:45 a.m.
335,act_arr_time,11:12 a.m.
336,src,weather
336,flight,AA-222-LAX-BOS
336,sched_dep_time,7:10 a.m.
336,act_dep_time,7:31 a.m.
336,sched_arr_time,3:30 p.m.
336,act_arr_time,3:14 p.m.
337,src,airtravelcenter
337,flight,AA-3859-IAH-ORD
337,sched_dep_time,7:10 a.m.
337,act_dep_time,7:16 a.m.
337,sched_arr_time,9:40 a.m.
337,act_arr_time,9:32 a.m.
338,src,airtravelcenter
338,flight,CO-1586-IAH-MCO
338,sched_dep_time,7:00 p.m.
338,act_dep_time,7:14 p.m.
338,sched_arr_time,10:15 p.m.
338,act_arr_time,10:29 p.m.
339,src,airtravelcenter
339,flight,AA-518-MIA-JFK
339,sched_dep_time,6:40 a.m.
339,act_dep_time,6:54 a.m.
339,sched_arr_time,9:25 a.m.
339,act_arr_time,9:28 a.m.
340,src,airtravelcenter
340,flight,UA-397-JFK-SFO
340,sched_dep_time,8:00 a.m.
340,act_dep_time,8:29 a.m.
340,sched_arr_time,11:55 a.m.
340,act_arr_time,11:58 a.m.
341,src,airtravelcenter
341,flight,UA-3925-IAD-ORF
341,sched_dep_time,8:41 a.m.
341,act_dep_time,8:42 a.m.
341,sched_arr_time,9:54 a.m.
341,act_arr_time,9:43 a.m.
342,src,airtravelcenter
342,flight,AA-1733-ORD-PHX
342,sched_dep_time,7:45 p.m.
342,act_dep_time,7:58 p.m.
342,sched_arr_time,10:30 p.m.
342,act_arr_time,10:30 p.m.
343,src,airtravelcenter
343,flight,UA-2830-MCO-CLT
343,sched_dep_time,3:27 p.m.
343,act_dep_time,3:27 p.m.
343,sched_arr_time,5:05 p.m.
343,act_arr_time,5:17 p.m.
344,src,airtravelcenter
344,flight,CO-58-DEN-IAH
344,sched_dep_time,11:25 a.m.
344,act_dep_time,11:32 a.m.
344,sched_arr_time,2:50 p.m.
344,act_arr_time,3:31 p.m.
345,src,airtravelcenter
345,flight,AA-1544-SAN-ORD
345,sched_dep_time,11:25 a.m.
345,act_dep_time,11:40 a.m.
345,sched_arr_time,5:25 p.m.
345,act_arr_time,4:56 p.m.
346,src,airtravelcenter
346,flight,UA-5487-SFO-MRY
346,sched_dep_time,10:39 a.m.
346,act_dep_time,10:33 a.m.
346,sched_arr_time,11:19 a.m.
346,act_arr_time,11:21 a.m.
347,src,airtravelcenter
347,flight,AA-204-LAX-MCO
347,sched_dep_time,11:25 p.m.
347,act_dep_time,11:25 p.m.
347,sched_arr_time,6:55 a.m.
347,act_arr_time,6:55 a.m.
348,src,airtravelcenter
348,flight,UA-414-LAX-SFO
348,sched_dep_time,6:00 a.m.
348,act_dep_time,5:56 a.m.
348,sched_arr_time,7:23 a.m.
348,act_arr_time,7:17 a.m.
349,src,airtravelcenter
349,flight,CO-1614-LAX-IAH
349,sched_dep_time,12:30 a.m.
349,act_dep_time,12:41 a.m.
349,sched_arr_time,5:35 a.m.
349,act_arr_time,5:26 a.m.
350,src,airtravelcenter
350,flight,UA-2726-FLL-PHL
350,sched_dep_time,4:00 p.m.
350,act_dep_time,4:00 p.m.
350,sched_arr_time,6:46 p.m.
350,act_arr_time,6:28 p.m.
351,src,airtravelcenter
351,flight,CO-52-IAH-LAX
351,sched_dep_time,7:35 a.m.
351,act_dep_time,7:29 a.m.
351,sched_arr_time,9:21 a.m.
351,act_arr_time,9:14 a.m.
352,src,airtravelcenter
352,flight,CO-1090-BOS-IAH
352,sched_dep_time,9:45 a.m.
352,act_dep_time,10:19 a.m.
352,sched_arr_time,1:16 p.m.
352,act_arr_time,1:19 p.m.
353,src,airtravelcenter
353,flight,AA-616-DFW-DTW
353,sched_dep_time,9:05 a.m.
353,act_dep_time,10:10 a.m.
353,sched_arr_time,12:35 p.m.
353,act_arr_time,1:27 p.m.
354,src,airtravelcenter
354,flight,UA-3515-IAD-MSP
354,sched_dep_time,8:15 a.m.
354,act_dep_time,8:12 a.m.
354,sched_arr_time,10:06 a.m.
354,act_arr_time,9:56 a.m.
355,src,airtravelcenter
355,flight,AA-3468-CVG-MIA
355,sched_dep_time,7:00 a.m.
355,act_dep_time,7:25 a.m.
355,sched_arr_time,9:55 a.m.
355,act_arr_time,9:45 a.m.
356,src,airtravelcenter
356,flight,AA-484-DFW-MIA
356,sched_dep_time,4:15 p.m.
356,act_dep_time,4:29 p.m.
356,sched_arr_time,7:55 p.m.
356,act_arr_time,7:39 p.m.
357,src,airtravelcenter
357,flight,AA-1886-BOS-MIA
357,sched_dep_time,10:45 a.m.
357,act_dep_time,10:55 a.m.
357,sched_arr_time,2:20 p.m.
357,act_arr_time,1:40 p.m.
358,src,airtravelcenter
358,flight,CO-62-IAH-EWR
358,sched_dep_time,2:30 p.m.
358,act_dep_time,2:48 p.m.
358,sched_arr_time,7:03 p.m.
358,act_arr_time,7:10 p.m.
359,src,airtravelcenter
359,flight,CO-1561-PHX-IAH
359,sched_dep_time,8:05 a.m.
359,act_dep_time,8:00 a.m.
359,sched_arr_time,11:35 a.m.
359,act_arr_time,11:32 a.m.
360,src,airtravelcenter
360,flight,UA-2314-ATL-PHL
360,sched_dep_time,2:55 p.m.
360,act_dep_time,2:55 p.m.
360,sched_arr_time,5:00 p.m.
360,act_arr_time,4:47 p.m.
361,src,airtravelcenter
361,flight,AA-446-DFW-PHL
361,sched_dep_time,11:50 a.m.
361,act_dep_time,12:12 p.m.
361,sched_arr_time,3:50 p.m.
361,act_arr_time,4:09 p.m.
362,src,airtravelcenter
362,flight,CO-1023-IAH-DEN
362,sched_dep_time,11:40 a.m.
362,act_dep_time,11:56 a.m.
362,sched_arr_time,1:17 p.m.
362,act_arr_time,1:14 p.m.
363,src,airtravelcenter
363,flight,AA-466-IAH-MIA
363,sched_dep_time,6:00 a.m.
363,act_dep_time,6:08 a.m.
363,sched_arr_time,9:20 a.m.
363,act_arr_time,9:05 a.m.
364,src,airtravelcenter
364,flight,UA-3050-PHX-CLT
364,sched_dep_time,11:05 a.m.
364,act_dep_time,11:30 a.m.
364,sched_arr_time,4:57 p.m.
364,act_arr_time,5:05 p.m.
365,src,airtravelcenter
365,flight,CO-89-IAH-EWR
365,sched_dep_time,6:00 a.m.
365,act_dep_time,6:02 a.m.
365,sched_arr_time,10:20 a.m.
365,act_arr_time,10:27 a.m.
366,src,airtravelcenter
366,flight,CO-1088-CLE-IAH
366,sched_dep_time,8:40 a.m.
366,act_dep_time,8:40 a.m.
366,sched_arr_time,10:54 a.m.
366,act_arr_time,10:56 a.m.
367,src,airtravelcenter
367,flight,AA-1664-MIA-ATL
367,sched_dep_time,10:15 a.m.
367,act_dep_time,10:18 a.m.
367,sched_arr_time,12:10 p.m.
367,act_arr_time,11:56 a.m.
368,src,airtravelcenter
368,flight,AA-1279-DFW-PHX
368,sched_dep_time,1:00 p.m.
368,act_dep_time,2:04 p.m.
368,sched_arr_time,2:35 p.m.
368,act_arr_time,3:30 p.m.
369,src,airtravelcenter
369,flight,UA-854-SFO-IAH
369,sched_dep_time,7:53 a.m.
369,act_dep_time,7:49 a.m.
369,sched_arr_time,1:39 p.m.
369,act_arr_time,1:30 p.m.
370,src,airtravelcenter
370,flight,UA-382-IAD-LAX
370,sched_dep_time,12:30 p.m.
370,act_dep_time,12:35 p.m.
370,sched_arr_time,3:19 p.m.
370,act_arr_time,3:21 p.m.
371,src,airtravelcenter
371,flight,AA-4344-ORD-DTW
371,sched_dep_time,11:45 a.m.
371,act_dep_time,12:13 p.m.
371,sched_arr_time,2:00 p.m.
371,act_arr_time,2:10 p.m.
372,src,airtravelcenter
372,flight,UA-257-JFK-SFO
372,sched_dep_time,2:30 p.m.
372,act_dep_time,2:26 p.m.
372,sched_arr_time,6:15 p.m.
372,act_arr_time,5:42 p.m.
373,src,airtravelcenter
373,flight,UA-2945-PHL-CLT
373,sched_dep_time,12:00 a.m.
373,act_dep_time,3:11 a.m.
373,sched_arr_time,1:45 p.m.
373,act_arr_time,1:15 p.m.
374,src,airtravelcenter
374,flight,CO-63-EWR-IAH
374,sched_dep_time,5:25 p.m.
374,act_dep_time,5:22 p.m.
374,sched_arr_time,8:22 p.m.
374,act_arr_time,8:03 p.m.
375,src,airtravelcenter
375,flight,CO-47-IAH-LAX
375,sched_dep_time,7:10 p.m.
375,act_dep_time,8:25 p.m.
375,sched_arr_time,8:56 p.m.
375,act_arr_time,9:52 p.m.
376,src,airtravelcenter
376,flight,AA-2050-ORD-MIA
376,sched_dep_time,10:40 a.m.
376,act_dep_time,11:05 a.m.
376,sched_arr_time,2:45 p.m.
376,act_arr_time,2:46 p.m.
377,src,airtravelcenter
377,flight,UA-248-PHX-ORD
377,sched_dep_time,12:57 p.m.
377,act_dep_time,1:32 p.m.
377,sched_arr_time,5:15 p.m.
377,act_arr_time,5:34 p.m.
378,src,airtravelcenter
378,flight,AA-4330-CVG-ORD
378,sched_dep_time,3:35 p.m.
378,act_dep_time,3:36 p.m.
378,sched_arr_time,4:00 p.m.
378,act_arr_time,3:33 p.m.
379,src,airtravelcenter
379,flight,AA-1434-DFW-MCO
379,sched_dep_time,7:15 a.m.
379,act_dep_time,7:21 a.m.
379,sched_arr_time,10:35 a.m.
379,act_arr_time,10:36 a.m.
380,src,airtravelcenter
380,flight,AA-1640-MIA-MCO
380,sched_dep_time,6:30 p.m.
380,act_dep_time,6:30 p.m.
380,sched_arr_time,7:25 p.m.
380,act_arr_time,7:25 p.m.
381,src,airtravelcenter
381,flight,AA-4307-ORD-DTW
381,sched_dep_time,6:45 p.m.
381,act_dep_time,6:55 p.m.
381,sched_arr_time,9:10 p.m.
381,act_arr_time,8:53 p.m.
382,src,airtravelcenter
382,flight,AA-3-JFK-LAX
382,sched_dep_time,12:00 p.m.
382,act_dep_time,12:11 p.m.
382,sched_arr_time,3:15 p.m.
382,act_arr_time,3:16 p.m.
383,src,airtravelcenter
383,flight,CO-1694-LAX-IAH
383,sched_dep_time,7:15 p.m.
383,act_dep_time,7:15 p.m.
383,sched_arr_time,12:21 a.m.
383,act_arr_time,12:21 a.m.
384,src,airtravelcenter
384,flight,UA-843-LAX-ORD
384,sched_dep_time,1:55 p.m.
384,act_dep_time,2:10 p.m.
384,sched_arr_time,7:53 p.m.
384,act_arr_time,7:58 p.m.
385,src,airtravelcenter
385,flight,CO-1193-EWR-MCO
385,sched_dep_time,9:15 a.m.
385,act_dep_time,9:14 a.m.
385,sched_arr_time,12:18 p.m.
385,act_arr_time,12:09 p.m.
386,src,airtravelcenter
386,flight,AA-3842-MSP-ORD
386,sched_dep_time,6:00 a.m.
386,act_dep_time,6:56 a.m.
386,sched_arr_time,7:30 a.m.
386,act_arr_time,7:51 a.m.
387,src,airtravelcenter
387,flight,AA-643-MIA-ORD
387,sched_dep_time,7:10 a.m.
387,act_dep_time,7:30 a.m.
387,sched_arr_time,9:35 a.m.
387,act_arr_time,9:31 a.m.
388,src,airtravelcenter
388,flight,AA-1007-MIA-PHX
388,sched_dep_time,4:55 p.m.
388,act_dep_time,5:08 p.m.
388,sched_arr_time,8:05 p.m.
388,act_arr_time,7:55 p.m.
389,src,airtravelcenter
389,flight,AA-2525-DFW-MIA
389,sched_dep_time,7:25 a.m.
389,act_dep_time,7:39 a.m.
389,sched_arr_time,11:10 a.m.
389,act_arr_time,11:06 a.m.
390,src,airtravelcenter
390,flight,UA-2906-PHL-MCO
390,sched_dep_time,3:50 p.m.
390,act_dep_time,4:28 p.m.
390,sched_arr_time,6:23 p.m.
390,act_arr_time,6:38 p.m.
391,src,airtravelcenter
391,flight,UA-938-DEN-ORD
391,sched_dep_time,4:16 p.m.
391,act_dep_time,4:15 p.m.
391,sched_arr_time,7:35 p.m.
391,act_arr_time,7:36 p.m.
392,src,airtravelcenter
392,flight,AA-1221-MCO-ORD
392,sched_dep_time,8:00 p.m.
392,act_dep_time,8:23 p.m.
392,sched_arr_time,9:45 p.m.
392,act_arr_time,9:53 p.m.
393,src,airtravelcenter
393,flight,CO-16-LAX-EWR
393,sched_dep_time,10:25 a.m.
393,act_dep_time,10:20 a.m.
393,sched_arr_time,6:44 p.m.
393,act_arr_time,6:34 p.m.
394,src,airtravelcenter
394,flight,UA-2515-DFW-CLT
394,sched_dep_time,7:05 a.m.
394,act_dep_time,7:05 a.m.
394,sched_arr_time,10:31 a.m.
394,act_arr_time,10:47 a.m.
395,src,airtravelcenter
395,flight,AA-400-DFW-JFK
395,sched_dep_time,10:40 a.m.
395,act_dep_time,11:01 a.m.
395,sched_arr_time,2:59 p.m.
395,act_arr_time,3:04 p.m.
396,src,airtravelcenter
396,flight,UA-664-ORD-PHL
396,sched_dep_time,1:33 p.m.
396,act_dep_time,1:31 p.m.
396,sched_arr_time,4:31 p.m.
396,act_arr_time,4:23 p.m.
397,src,airtravelcenter
397,flight,AA-3756-ORD-SLC
397,sched_dep_time,12:15 p.m.
397,act_dep_time,12:41 p.m.
397,sched_arr_time,2:45 p.m.
397,act_arr_time,2:50 p.m.
398,src,airtravelcenter
398,flight,UA-37-EWR-MCO
398,sched_dep_time,1:29 p.m.
398,act_dep_time,1:48 p.m.
398,sched_arr_time,4:17 p.m.
398,act_arr_time,4:17 p.m.
399,src,airtravelcenter
399,flight,AA-1522-SFO-ORD
399,sched_dep_time,11:55 p.m.
399,act_dep_time,11:55 p.m.
399,sched_arr_time,5:50 a.m.
399,act_arr_time,5:50 a.m.
400,src,airtravelcenter
400,flight,UA-233-LAX-JFK
400,sched_dep_time,4:25 p.m.
400,act_dep_time,4:25 p.m.
400,sched_arr_time,12:29 a.m.
400,act_arr_time,12:29 a.m.
401,src,airtravelcenter
401,flight,AA-3823-LAX-DEN
401,sched_dep_time,9:00 p.m.
401,act_dep_time,9:00 p.m.
401,sched_arr_time,12:15 a.m.
401,act_arr_time,12:15 a.m.
402,src,airtravelcenter
402,flight,AA-2312-DFW-DTW
402,sched_dep_time,8:25 p.m.
402,act_dep_time,8:25 p.m.
402,sched_arr_time,11:50 p.m.
402,act_arr_time,11:50 p.m.
403,src,airtravelcenter
403,flight,AA-1165-JFK-MIA
403,sched_dep_time,6:59 a.m.
403,act_dep_time,7:22 a.m.
403,sched_arr_time,10:34 a.m.
403,act_arr_time,10:04 a.m.
404,src,airtravelcenter
404,flight,AA-431-MIA-SFO
404,sched_dep_time,8:35 a.m.
404,act_dep_time,8:51 a.m.
404,sched_arr_time,11:50 a.m.
404,act_arr_time,11:44 a.m.
405,src,airtravelcenter
405,flight,UA-3373-IAD-PHL
405,sched_dep_time,8:29 a.m.
405,act_dep_time,8:26 a.m.
405,sched_arr_time,9:24 a.m.
405,act_arr_time,9:13 a.m.
406,src,airtravelcenter
406,flight,AA-649-ORD-SNA
406,sched_dep_time,1:30 p.m.
406,act_dep_time,1:30 p.m.
406,sched_arr_time,3:50 p.m.
406,act_arr_time,3:50 p.m.
407,src,airtravelcenter
407,flight,CO-1250-MIA-IAH
407,sched_dep_time,2:53 p.m.
407,act_dep_time,3:01 p.m.
407,sched_arr_time,4:48 p.m.
407,act_arr_time,4:59 p.m.
408,src,airtravelcenter
408,flight,UA-6273-YYC-SFO
408,sched_dep_time,7:35 a.m.
408,act_dep_time,7:27 a.m.
408,sched_arr_time,9:43 a.m.
408,act_arr_time,8:45 a.m.
409,src,airtravelcenter
409,flight,UA-828-SFO-ORD
409,sched_dep_time,11:08 p.m.
409,act_dep_time,11:08 p.m.
409,sched_arr_time,5:11 a.m.
409,act_arr_time,5:11 a.m.
410,src,airtravelcenter
410,flight,CO-4888-IAH-DAL
410,sched_dep_time,5:30 p.m.
410,act_dep_time,5:30 p.m.
410,sched_arr_time,6:40 p.m.
410,act_arr_time,6:40 p.m.
411,src,airtravelcenter
411,flight,UA-858-PVG-SFO
411,sched_dep_time,1:45 p.m.
411,act_dep_time,1:32 p.m.
411,sched_arr_time,8:27 a.m.
411,act_arr_time,8:02 a.m.
412,src,airtravelcenter
412,flight,UA-2704-DTW-PHX
412,sched_dep_time,11:15 a.m.
412,act_dep_time,11:15 a.m.
412,sched_arr_time,1:40 p.m.
412,act_arr_time,2:00 p.m.
413,src,airtravelcenter
413,flight,AA-3063-SLC-LAX
413,sched_dep_time,8:20 p.m.
413,act_dep_time,8:39 p.m.
413,sched_arr_time,9:20 p.m.
413,act_arr_time,9:20 p.m.
414,src,airtravelcenter
414,flight,UA-2708-EWR-CLT
414,sched_dep_time,2:55 p.m.
414,act_dep_time,2:55 p.m.
414,sched_arr_time,4:53 p.m.
414,act_arr_time,4:44 p.m.
415,src,airtravelcenter
